User,Sequence,Left_Roll,Left_Pitch,Left_Yaw,Right_Roll,Right_Pitch,Right_Yaw
User2 (user2),P2_S9_R1,52.893878589114614,-17.799143191745404,168.66994099656125,-38.53610444761699,-7.692081868722431,-160.94701836289377
User2 (user2),P2_S9_R2,49.76489665293041,-18.574979791340347,165.22307937562755,-43.094078552036116,-11.452253320068419,-159.3528043831967
User2 (user2),P2_S9_R3,47.12245789259089,-14.161633356503371,165.7919587041186,-47.6218755744443,-7.725507299657956,-155.3872763915001
User2 (user2),P2_S9_R4,59.75277993518651,-9.513685462699536,165.1288030902527,-37.80603419054008,0.6139555243916411,-136.98693968226834
User2 (user2),P2_S9_R5,58.432384970565174,-11.070095102732601,160.4894048237865,-37.768861106616484,0.6718023763670784,-146.50948837400693
User2 (user2),P2_S9_R6,59.76456016581306,-9.737439160585822,157.199828107423,-40.45754915521513,-0.8054025295438552,-136.28219830804008
User3 (user3),P3_S10_R1,43.31469368273051,0.8666381747981463,133.52994272413932,-43.54455351182012,-5.879772263613874,-127.27252035210526
User3 (user3),P3_S10_R2,44.56148282244517,1.539941975648051,130.23448945823216,-41.793977111100006,-5.6511685892319266,-135.92812699011674
User3 (user3),P3_S10_R3,43.05746031968438,0.7881028936629491,135.4355719275688,-41.51659946396467,-6.975367432305329,-134.28973609479013
User3 (user3),P3_S10_R4,41.74346686521154,0.2141105613552806,134.0796311743048,-41.253492630153225,-8.298993862062503,-125.03225458605831
User3 (user3),P3_S10_R5,43.105489311147146,1.7450083536749093,125.52568859411593,-41.12048239370468,-8.33707734238382,-123.45325265042028
User3 (user3),P3_S11_R1,33.51801542517503,0.2620311694567107,157.15105230904777,-28.909345586572435,-5.333327700346946,-136.66394066736618
User3 (user3),P3_S11_R2,38.7196551101821,-1.1791304112232026,158.1867536154851,-31.993045092647193,-2.957874347299819,-140.04678061539795
User3 (user3),P3_S11_R3,44.27125420010719,-1.0993513302963709,158.22398364104188,-30.37940455293273,-4.648514297995013,-135.52435011657388
User3 (user3),P3_S11_R4,44.26698679725548,2.7794905614524965,159.0710273504775,-28.7034512938295,-3.091805223450969,-137.47628669150598
User3 (user3),P3_S11_R5,40.961925296545076,1.6408506182509333,159.63270097844324,-29.77585505226397,-3.971465552619341,-139.8364216170465
User3 (user3),P3_S1_R1,40.77010963262335,-2.160270540670228,152.01868948755,-53.71404999195185,7.688116314506898,-118.01036347383881
User3 (user3),P3_S1_R2,47.88032183421245,-5.3638790180721765,141.97955008103744,-56.85649869933193,3.9729423859347364,-118.90085132587102
User3 (user3),P3_S1_R3,44.44440465908369,-2.844511774689447,148.40912439815676,-47.25950907246382,5.705800296931875,-127.31299293054563
User3 (user3),P3_S1_R4,39.71456982911155,-4.658806574896809,141.7080885348538,-58.45783718789424,-4.538254124423443,-113.56388176845022
User3 (user3),P3_S1_R5,37.47129200420721,-4.214340622168739,147.5417448497853,-57.1054082694961,-3.913628461112436,-110.64619533480631
User3 (user3),P3_S2_R3,69.9398541246461,1.684790246868623,132.16984227373865,-43.404364884193704,9.628315753644022,-120.0393134294595
User3 (user3),P3_S2_R4,70.91500437731814,3.9256930818422484,122.47284383795873,-45.74605760817644,9.340137667994084,-116.47876133442387
User3 (user3),P3_S2_R5,76.56533482250003,1.0282442250912334,123.18720665699284,-45.00683465449352,8.375564717468716,-108.65928708238727
User3 (user3),P3_S2_R6,75.77104252629724,0.6211978235055685,124.61756340512427,-43.81548913741864,7.850973885528854,-120.61822742756867
User3 (user3),P3_S2_R7,78.39005973853179,0.4657247132912412,136.09720466911344,-45.31595573879429,4.769807915748066,-118.3812792514967
User3 (user3),P3_S2_R8,73.34009545628079,0.030599508506378447,124.24550008881128,-43.495676176547924,4.683144519616372,-115.312786690172
User3 (user3),P3_S3_R1,40.37146598506008,-0.8002973211590896,159.88456545353338,-30.295343944797793,-5.388518291661773,-152.53989901229332
User3 (user3),P3_S3_R2,44.517018705495126,1.4235855820110601,159.25667917218604,-32.2240865104442,-6.238865383320368,-151.53078391847407
User3 (user3),P3_S3_R3,43.10414629579693,2.3202888735345564,159.4996403668282,-29.077837143171646,-4.52855976841019,-150.60038024217306
User3 (user3),P3_S3_R4,40.28402191360745,1.1877177490046629,160.76363328078367,-31.035008406261248,-8.965230017669958,-148.72297092480852
User3 (user3),P3_S3_R5,38.969021545340745,-1.1405835758387661,154.90036684997025,-31.150480397668925,-10.817547857366085,-138.05569396360386
User3 (user3),P3_S4_R1,43.76566602475604,-7.24239062323781,152.48484095741614,-56.07049918109481,-1.0796821070781086,-159.34977384450073
User3 (user3),P3_S4_R2,39.212921491810405,-9.359770155680874,153.21350413819354,-51.50397875812447,-3.7053697002519472,-156.97388254683392
User3 (user3),P3_S4_R3,41.9866647844617,-7.131529244923132,157.63338641897172,-56.02416844007233,-1.886019316030223,-155.15266091092192
User3 (user3),P3_S4_R4,34.668115556077375,-4.608492145162472,144.7000542346343,-55.4641235291348,-5.2690446257785775,-150.14176683466619
User3 (user3),P3_S4_R5,38.358436342981506,-7.542213551002235,158.5527484456378,-60.118795079555525,-9.909617759121716,-146.6244511291156
User3 (user3),P3_S5_R2,37.91736877212742,-8.081568354066379,149.91112491425253,-45.99994545578199,-13.537843885124893,-137.49082323932845
User3 (user3),P3_S5_R3,37.75532864242845,-14.067922056144171,150.68250650453436,-44.042048336398146,-18.82658057461265,-124.77491938853004
User3 (user3),P3_S5_R4,41.188206156298534,-7.8207093494843685,139.31190267963663,-46.44521650332454,-15.021561808457584,-121.86168329477046
User3 (user3),P3_S5_R5,35.3801443930271,-14.05306620369524,150.05282318511306,-47.15163760201718,-21.879888155311487,-122.87998524769755
User3 (user3),P3_S5_R6,37.42693502448222,-12.8045145251612,152.96163640529272,-48.727339962514456,-22.233464036726737,-108.96975808067876
User3 (user3),P3_S6_R1,13.616423895357668,-0.7727876501637926,155.42747091998683,-42.78709712186966,2.8077000312175286,-144.01593804339177
User3 (user3),P3_S6_R2,16.441847290352335,-1.6105508748559505,154.7733095718601,-41.80733130255849,-0.014533982756977749,-151.18759680419114
User3 (user3),P3_S6_R3,17.042430698712902,-1.8300876652112261,155.85838178747994,-38.259009488048115,0.6088399421516743,-151.3320582739754
User3 (user3),P3_S7_R1,32.091658178875996,-11.887234886071681,141.57455046781664,-27.170247119854526,-7.510204928563538,-132.82791300327247
User3 (user3),P3_S7_R2,35.38707253887956,-14.93954160759329,144.0999274656469,-35.61727187556836,-11.494109935109075,-126.11804794429601
User3 (user3),P3_S7_R3,39.76739255661494,-16.50061888064246,140.41063707725948,-40.58545974834037,-15.59051851993774,-110.06820067365834
User3 (user3),P3_S7_R4,32.52240338532897,-12.858246812181138,152.31477547150325,-40.59195930667079,-10.93111421576616,-109.52676197330949
User3 (user3),P3_S7_R5,35.439809110829586,-13.087323464102944,145.6628653803922,-39.33573845342902,-11.619855822764528,-115.0979143398613
User3 (user3),P3_S8_R1,41.865253331602815,1.10861201106195,140.38438111842865,-35.58809341196996,-1.6355154457549634,-128.4060622612016
User3 (user3),P3_S8_R2,39.987739842323,-0.31451377648431067,140.39545743154403,-33.50713574784736,-3.51679338888322,-130.7937883168808
User3 (user3),P3_S8_R3,42.03880221488295,-0.8111197423210389,135.13675698936154,-35.01454954180634,-4.971148556579029,-118.11173017059932
User3 (user3),P3_S8_R4,43.92916853086828,0.39772356494303357,139.2681583846414,-40.72180740275889,-6.36338103284972,-116.56957829799124
User3 (user3),P3_S8_R5,45.94858747773548,0.49679445155157426,137.72566716880922,-42.553133171452586,-3.9443395654254223,-118.07885890008069
User3 (user3),P3_S8_R6,46.66373870735628,0.7910849890663402,141.113753823618,-39.54436156422146,-3.112625934897002,-115.21373476946773
User3 (user3),P3_S9_R1,58.62833306111001,-10.371910037757674,127.18312215173803,-55.22589418183998,-11.548482278101282,-146.6504885876375
User3 (user3),P3_S9_R2,53.82949528483655,-12.257899677612276,142.076120856863,-40.86964599918096,-12.784766906861048,-143.17324300177674
